0.07	0.02	0.914587	-0.00712948	0.404325	
0.03	-0.08	0.911658	-0.00546474	0.410914	
0.05	0.01	0.912161	0.00573121	0.409793	
0.09	-0.01	0.916416	0.00504239	0.400196	
0.03	-0.01	0.912941	-0.00718353	0.408029	
0.02	-0.08	0.913641	-0.00494998	0.406492	
0.03	0.1	0.913157	-0.00330708	0.407595	
0.1	0.06	0.914192	-0.00122671	0.405279	
0.01	-0.1	0.913443	0.00183363	0.406962	
0.09	0.07	0.912887	0.00620341	0.408164	
0.01	-0.09	0.915283	0.00802047	0.402731	
0.03	-1.04083e-17	0.914453	0.00300055	0.404681	
0.05	0.06	0.913133	0.000863619	0.40766	
0	0.06	0.916289	-0.000773782	0.400517	
0.08	-0.03	0.91601	0.00666775	0.4011	
0.08	-1.04083e-17	0.914357	-0.00400557	0.40489	
0.06	-0.01	0.913575	9.84802e-05	0.406671	
0.04	-0.01	0.911998	-0.0051532	0.410163	
0.1	0.08	0.916852	-0.00557935	0.399189	
0.06	-0.07	0.916583	0.0057047	0.399803	
0.05	0.08	0.911321	-0.00389535	0.411679	
0.02	-0.07	0.915849	-0.00626149	0.401475	
0.02	0.01	0.912103	-0.00132266	0.409958	
0.04	-0.1	0.911947	0.00557335	0.41027	
0.06	0.03	0.912452	-0.00152041	0.409181	
0.01	0.06	0.910974	0.00375966	0.412447	
0.04	-0.02	0.915407	0.00357824	0.402515	
0.04	0.04	0.910474	0.00113391	0.413564	
0.04	0.07	0.913792	-0.00615168	0.406136	
0.08	0.02	0.915178	0.00466173	0.403024	
0.05	0.03	0.913887	-0.00423588	0.405947	
0.05	0.09	0.91209	0.00262532	0.409981	
0.08	-0.06	0.91231	-0.0059409	0.409457	
0.1	-0.03	0.914848	0.000824618	0.403798	
0.01	-0.07	0.910895	-0.00699298	0.412579	
0.06	-0.09	0.911742	-0.00180642	0.41076	
0.04	-0.06	0.915752	-0.00142348	0.401742	
0.05	-0.04	0.912406	0.00785598	0.409211	
0.02	-0.03	0.91353	0.000531988	0.40677	
0.09	-0.07	0.912226	-0.000756323	0.409687	
0.08	-0.09	0.913962	0.000538328	0.4058	
0.01	-0.01	0.914054	-0.00171763	0.40559	
0.02	-1.04083e-17	0.911431	-0.00572766	0.411413	
0.09	-0.08	0.914011	0.00159983	0.405686	
0.06	-0.09	0.915392	0.00160637	0.40256	
0.04	-0.09	0.914739	0.00214173	0.40404	
0.09	0.03	0.913182	0.00699301	0.407492	
0.08	0.03	0.912727	-0.00225375	0.408564	
0.09	-0.07	0.916364	-0.00166739	0.400343	
0.04	-0.08	0.913941	0.00376181	0.405831	
0.09	0.02	0.91037	-0.00631121	0.413746	
0.1	0.05	0.913747	0.000622759	0.406283	
0.06	0.09	0.912954	0.00152186	0.408059	
0.03	-0.04	0.912261	0.00237698	0.409603	
0.04	-1.04083e-17	0.911087	-0.00818649	0.412132	
0.06	0.1	0.916504	-0.00773048	0.399951	
0.04	-0.01	0.910805	-0.00178659	0.412833	
0	-0.08	0.915985	0.00858227	0.40112	
0.05	-0.03	0.910708	-0.00572452	0.413012	
0	0.09	0.915262	0.00713345	0.402796	
0	0.08	0.912565	0.00633245	0.408883	
0.02	0.01	0.910572	-0.00456849	0.413325	
-4.44089e-16	-0.07	0.913688	0.00354087	0.406402	
0.08	-0.01	0.9104	-0.00770542	0.413658	
0.06	0.1	0.914109	0.00146831	0.405466	
0.07	-0.02	0.912388	0.00295587	0.409317	
0.08	-0.08	0.916496	-0.0066351	0.399988	
0.05	-0.01	0.914523	0.00679947	0.404476	
0.03	0.02	0.914923	-0.00560518	0.40359	
0.08	0.01	0.913803	-0.00669815	0.406103	
0.1	-0.08	0.912963	0.00841516	0.407955	
0.04	-0.04	0.912024	-0.00718824	0.410075	
0.03	0.01	0.91075	0.00685457	0.412902	
0.03	0.06	0.916966	-0.0017567	0.398961	
0.02	-0.03	0.914073	-1.34042e-05	0.40555	
0	-0.02	0.915651	0.00220468	0.401969	
0.07	0.04	0.912764	0.00362354	0.408471	
0.01	0.08	0.91276	0.00192532	0.408492	
0.08	0.09	0.910798	-0.00307427	0.412841	
0.02	0.05	0.915259	-0.00300506	0.402856	
0.05	0.05	0.912267	-0.00740335	0.409529	
0.08	-0.1	0.916946	0.000228152	0.399012	
0.1	0.02	0.9167	-0.00499783	0.399545	
0.06	-0.1	0.914361	0.00307122	0.404889	
0.09	-0.1	0.913224	-0.000825431	0.407456	
0.03	-0.05	0.91546	-0.00702763	0.402348	
0.05	-0.06	0.916955	-0.0011142	0.39899	
0.04	-0.03	0.91154	0.00633783	0.411163	
0.03	-0.02	0.915692	0.00274322	0.401872	
0.02	-0.08	0.911056	0.0041279	0.412263	
-4.44089e-16	0.07	0.912003	-0.000735546	0.410183	
0.07	0.08	0.910919	-0.00185837	0.412581	
0.01	0.02	0.911188	-0.00215985	0.411986	
0.07	0.01	0.914362	-0.00321165	0.404884	
0.09	0.01	0.916471	0.00478377	0.400072	
0.05	-0.06	0.913844	0.0057625	0.406024	
0.1	0.02	0.912018	-0.00452839	0.410125	
0.03	0.06	0.911537	-0.00118531	0.411216	
0.02	-0.03	0.914987	0.00576842	0.403442	
0.04	0.04	0.914213	-0.000870418	0.405233	
0.01	0.06	0.914695	0.00421332	0.404123	
0.08	0.09	0.911486	-0.00672865	0.411276	
0.03	-0.04	0.913198	-0.00599704	0.407472	
0.05	0.03	0.91444	0.00451716	0.404697	
0.06	-0.08	0.9121	0.00748087	0.4099	
0.07	-0.03	0.911539	0.00313999	0.411201	
0.06	0.07	0.911836	-0.00496537	0.410525	
0.07	-0.05	0.911952	0.00506313	0.410267	
0	-0.06	0.910465	0.0082751	0.413503	
0.01	0.06	0.912891	-0.00554437	0.408166	
0.06	-0.08	0.910658	-0.00623132	0.413114	
0.06	-0.04	0.91192	-0.00275966	0.410359	
0.01	0.07	0.911836	-0.00355237	0.410539	
4.44089e-16	-0.05	0.912997	-0.00506144	0.407936	
0.03	-0.1	0.913754	-0.000831202	0.406267	
0.01	-0.08	0.913206	0.00623735	0.407451	
0.05	0.03	0.912917	2.17997e-05	0.408144	
0.04	0.07	0.91333	-0.00634079	0.40717	
0.08	0.02	0.913165	0.00736478	0.407524	
0.09	0.06	0.91292	-0.00846871	0.408052	
0.1	-0.03	0.91287	0.00164226	0.408247	
0.08	0.07	0.916955	7.5041e-05	0.39899	
0.01	-0.02	0.914647	-0.00675465	0.404198	
0.03	0.04	0.910593	0.00483074	0.413276	
0.05	0.08	0.911	-0.00401567	0.412386	
0.01	0.04	0.916131	0.000992072	0.400877	
0.06	0.04	0.915503	0.000923119	0.402309	
0.08	0.06	0.911991	0.00653047	0.410159	
0	-0.03	0.910948	0.00432382	0.412498	
0.02	0.03	0.913078	0.00467389	0.407758	
0.06	0.03	0.911989	0.0057289	0.410174	
0	-0.03	0.914469	-0.00620205	0.404608	
0.02	-0.03	0.914626	0.00492476	0.404271	
0.06	-0.09	0.916532	0.00862276	0.399869	
0.02	0.07	0.912698	-0.00597416	0.40859	
4.44089e-16	-0.01	0.910631	0.00685338	0.413163	
0.06	0.05	0.915514	0.000656091	0.402285	
4.44089e-16	0.05	0.911802	-0.00219661	0.410624	
0.05	0.05	0.910964	0.00275152	0.412477	
0.01	0.07	0.916507	-0.00473671	0.399991	
0.04	-0.05	0.911751	0.00720777	0.410679	
0.08	-1.04083e-17	0.915716	0.00495627	0.401796	
0.02	0.07	0.914127	-0.00292941	0.405417	
0.04	0.07	0.916551	0.000153501	0.399918	
0.03	-0.1	0.916183	-0.000137692	0.40076	
0.04	0.02	0.913117	-0.00298313	0.407687	
0.01	-0.08	0.914505	-0.00048062	0.404575	
0.01	0.08	0.916253	-0.00546967	0.400562	
0.05	0.01	0.910581	0.00110781	0.41333	
0.02	0.1	0.915137	-0.00707162	0.403081	
0.01	-1.04083e-17	0.913501	0.00494228	0.406805	
0.09	0.03	0.913467	0.00292731	0.406902	
0.05	0.05	0.914069	-0.00752073	0.40549	
0.07	-0.03	0.911636	0.00260998	0.41099	
0.03	-0.05	0.915538	-0.00418516	0.402209	
0.01	-0.04	0.912354	-0.00187678	0.409397	
0.04	0.05	0.91321	0.00315928	0.407476	
4.44089e-16	0.01	0.910403	0.000637149	0.413723	
0.06	0.03	0.913332	0.00456706	0.40719	
0.09	0.1	0.916747	0.00493161	0.399437	
0.01	0.1	0.914196	-0.0022686	0.405265	
0.09	0.09	0.913155	0.000565803	0.407613	
0.07	-0.06	0.911098	-0.00192502	0.412185	
0.02	0.01	0.912497	0.00231516	0.409076	
0.08	-0.07	0.915112	-0.00261036	0.403191	
0.03	0.03	0.913553	0.00598417	0.406676	
0.07	0.08	0.913949	0.000320993	0.40583	
0.08	-1.04083e-17	0.914074	0.00460869	0.405522	
0.01	0.07	0.913332	-0.0066794	0.40716	
0.06	-0.05	0.915176	0.00670523	0.402999	
0	-0.09	0.913799	-0.00537836	0.40613	
0.1	-1.04083e-17	0.910716	0.00816079	0.412953	
0.04	-0.09	0.912101	-0.0061432	0.40992	
0	-0.08	0.914218	-0.00574137	0.405182	
0.02	0.04	0.914228	-0.00506222	0.405168	
0.01	0.09	0.913495	-0.00839213	0.406764	
-4.44089e-16	0.07	0.910491	0.00196539	0.413525	
0.01	-0.1	0.911615	0.0040724	0.411024	
0.07	0.06	0.911029	-0.00184835	0.412338	
0.03	0.01	0.916914	0.000754816	0.399084	
0.06	0.1	0.916672	-0.00747021	0.399572	
0.06	-0.05	0.911753	-0.00563073	0.410699	
0.04	-0.07	0.912379	0.00159264	0.409342	
0.1	-1.04083e-17	0.915061	-0.00799827	0.403237	
0.01	-0.05	0.911837	-0.00465171	0.410526	
0.02	0.1	0.91051	0.00269642	0.413478	
0.07	-0.04	0.910915	-0.00747033	0.412526	
0.1	-0.08	0.911673	0.00215773	0.410911	
0.05	-0.09	0.913622	0.0079838	0.406486	
0.05	0.01	0.91124	0.00617851	0.41183	
0.04	0.05	0.91253	0.0015416	0.409007	
0	-0.03	0.916166	-0.00687011	0.400741	
0.01	-0.02	0.916118	-0.0022603	0.400903	
0.09	-0.07	0.91596	0.00363346	0.401253	
0.07	0.09	0.912439	0.00455944	0.409188	
0.08	-0.05	0.91447	0.00268273	0.404646	
0.04	0.02	0.916441	0.00769024	0.400096	
0.09	-0.05	0.915813	0.00662306	0.40155	
0.03	-0.04	0.910573	-0.00236161	0.413343	
0.03	0.1	0.916746	-0.00242003	0.399463	
0	0.02	0.912323	-0.00804032	0.409393	
0.06	0.02	0.914255	-0.00182503	0.405136	
0.08	0.07	0.916631	0.00557434	0.399695	
0.02	-0.05	0.912209	0.0033921	0.40971	
0.08	-0.03	0.91522	0.00585668	0.402912	
0.01	0.01	0.911086	-0.000385788	0.412215	
0.01	0.05	0.910729	-1.91162e-05	0.413005	
0.09	0.1	0.910386	0.00415525	0.413739	
0.08	-0.08	0.916934	0.00845972	0.398949	
0.01	-0.09	0.912917	-0.00184893	0.408141	
0.02	-0.03	0.913961	0.00433932	0.405778	
4.44089e-16	-0.04	0.912306	-0.00198422	0.409504	
0.1	-0.09	0.914327	0.00801981	0.404897	
0.06	0.04	0.914583	-0.00629791	0.40435	
0.09	-0.09	0.910821	0.00432604	0.412778	
0.08	0.1	0.913697	-0.00351815	0.40638	
0.08	0.01	0.910367	0.00792513	0.413727	
0.07	-1.04083e-17	0.91055	-0.00328917	0.413385	
0.02	0.07	0.91244	-0.000877723	0.409209	
0.08	-0.08	0.910419	0.00573072	0.413648	
0.03	0.07	0.910712	-0.00460051	0.413016	
0	0.03	0.913843	0.00344916	0.406053	
0.08	0.02	0.912463	-0.00209439	0.409154	
0.04	-0.07	0.912484	-0.00129482	0.40911	
0.09	-0.06	0.912817	-0.00756589	0.408299	
0.04	-0.06	0.914108	0.00733131	0.405406	
0.04	0.06	0.916529	-0.00460194	0.399943	
0.09	0.03	0.914224	-0.000622723	0.405209	
0.03	-1.04083e-17	0.913826	-0.00423383	0.406083	
0.03	0.02	0.913984	-0.00723036	0.405686	
0.05	-0.07	0.913929	0.0018355	0.405869	
0.04	0.01	0.915927	0.00690743	0.401286	
0.07	-0.01	0.913448	0.00723289	0.406891	
0.02	-0.09	0.915874	-0.00448069	0.40144	
0.05	0.07	0.910457	-0.00713966	0.413543	
0.01	0.05	0.915702	-0.00327914	0.401845	
